,title,appId,url,icon,developer,developerId,priceText,price,free,summary,scoreText,score,currency
328,GeoGuessr 2 - Unlimited Game Plays!,com.newgeogamerni,https://play.google.com/store/apps/details?id=com.newgeogamerni,https://play-lh.googleusercontent.com/wMY_JnnmL0g_lKE8qEexaRpJVP_VN5OHBF62iw0vxY-gs8rgDW3jtpfhN6LTAm1Smg,GeoGuesser,GeoGuesser,$2.99,2.99,False,Unlimited games &amp; all maps for a one-time purchase! No subscription fees or ads!,4.3,4.3106794,$
329,The Sun Origin: Post-apocalyptic action shooter,com.agaming.thesun.origin,https://play.google.com/store/apps/details?id=com.agaming.thesun.origin,https://play-lh.googleusercontent.com/OBtNfvKEF5CpK4tkpW1tmFo0MxRWM1VeiWjnVZn_kM6CD5xZQvNCLJnCzVujZk6AU8s,AGaming+,6593142508637677912,$0.99,0.99,False,Action game with RPG elements in the cruel world of the post-apocalypse.,4.0,4.024,$
330,Mini Metro,nz.co.codepoint.minimetro,https://play.google.com/store/apps/details?id=nz.co.codepoint.minimetro,https://play-lh.googleusercontent.com/sYT8DvhamkCuurGsoSXv-2xz8pLsJ50rwQFWmnSVpGWwA45joHUktVSu06nbIW8_tw,Dinosaur Polo Club,Dinosaur+Polo+Club,$0.99,0.99,False,Design a subway map for a growing city.,4.6,4.6486063,$
331,Poly Bridge 2,com.drycactus.polybridge2,https://play.google.com/store/apps/details?id=com.drycactus.polybridge2,https://play-lh.googleusercontent.com/F8CEfI1PSTUrwyV1kVUESk4FGd0ndgLo8sygTF5L0aXsk_3hWUhMkkQXM2Y1rANtH8c,Dry Cactus Limited,Dry+Cactus+Limited,$1.99,1.99,False,The acclaimed bridge-building indie-hit is back and better than ever!,4.7,4.6950354999999995,$
332,SpongeBob SquarePants: Battle for Bikini Bottom,com.hg.bfbb,https://play.google.com/store/apps/details?id=com.hg.bfbb,https://play-lh.googleusercontent.com/ZqSUbqjoUmb-2MpPNkzvh9O0jBiOffhdocrZRwZ2Jliwy3TJ8DawPvjZx_AonSiw7e5p,HandyGames,5551663097723105743,$9.99,9.99,False,"Play as SpongeBob, Patrick and Sandy and battle an army of wacky robots!",4.5,4.5140185,$
333,My City : My Friend's House,mycity.friendshouse,https://play.google.com/store/apps/details?id=mycity.friendshouse,https://play-lh.googleusercontent.com/oO15-WuiX9heR16zTxWc8orxwiN-n_47bJNhkG2Z9uvCMypTe50XgBbzOmTzsoJz2-s,My Town Games Ltd,4907572025980617983,$2.99,2.99,False,Play with your friends,4.4,4.37,$
334,Vector Full,com.nekki.vector.paid,https://play.google.com/store/apps/details?id=com.nekki.vector.paid,https://play-lh.googleusercontent.com/Mbtifw1joVTSh-bA3OX9Nyv1S_LWamXwUFmUXzA6-x1NGm49-0rLpNLb3VB33vjbWFs,Nekki - Action and Fighting Games,7514532260246976284,$0.99,0.99,False,The best parkour-inspired action game! Vector lets you break free and run!,4.1,4.0866685,$
335,Root Board Game,com.direwolfdigital.root,https://play.google.com/store/apps/details?id=com.direwolfdigital.root,https://play-lh.googleusercontent.com/l--vx1v_q-0xX8TZxGwmZhPqnMmUYJ96TZG98zXh8HZOy7va1yJdP7eSvebCbXUi_Q,Dire Wolf Digital,5812866175713301024,$9.99,9.99,False,A Digital Board Game of Woodland Warfare,4.7,4.69,$
336,Castle of Illusion,com.disney.castleofillusion_goo,https://play.google.com/store/apps/details?id=com.disney.castleofillusion_goo,https://play-lh.googleusercontent.com/35d8WAtrOoRRNhB_o0ost9N_pYuSp9t3vEQ_hbuzra1a38d-yjI04Lh_KpoXi6GU2Y8,Disney,Disney,$4.99,4.99,False,PLAY AS MICKEY IN THIS MAGICAL DISNEY ADVENTURE!,3.9,3.9428864,$
337,Teen Titans GO Figure!,com.turner.ttgfigures2,https://play.google.com/store/apps/details?id=com.turner.ttgfigures2,https://play-lh.googleusercontent.com/UYr6ZHJ9s9lOXlGUVBnL-hXqFGGpauxwj3_vILRewIo09NJn4Z3Ti4rR7pVwzcrjm8A,Cartoon Network,7977642132858801607,$3.99,3.99,False,"Collect, customize and battle your favorite DC heroes! Multiplayer Beta is here!",4.4,4.403237,$
338,The House of Da Vinci 2,com.bluebraingames.houseofdavinci2,https://play.google.com/store/apps/details?id=com.bluebraingames.houseofdavinci2,https://play-lh.googleusercontent.com/s8CPC39HaAZdHislw0oeT7Y7K_5N0D-sA-yBXOcQGzOMm4tPsURSLM424ppURJmnmpA,Blue Brain Games s.r.o.,8895068120284368537,$4.99,4.99,False,The long awaited sequel to The House of Da Vinci 3D puzzle adventure. Play now!,4.8,4.793274,$
339,DRAGON QUEST,com.square_enix.android_googleplay.dq1_gp,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.dq1_gp,https://play-lh.googleusercontent.com/3LTYRatZe6JItw-6ecvn1McstYxJK2Xyx4caC0AifvwCGFwlUH2wEDLoSildDvLzujw,"SQUARE ENIX Co.,Ltd.",8026010256970589886,$2.99,2.99,False,Experience the classic RPG that started the legend of DRAGON QUEST!,4.5,4.4910235,$
340,Rusty Lake: Roots,air.com.RustyLake.RustyLakeRoots,https://play.google.com/store/apps/details?id=air.com.RustyLake.RustyLakeRoots,https://play-lh.googleusercontent.com/htK3QI5pOC5_WQUcl8JTDLiq8fAXMnPtuAaPky_CVjXyyMb1Yh1aEVFAzmKBbJTkbCg,Rusty Lake,5341269538359321555,$3.49,3.49,False,Start your own family tree in the point and click adventure Rusty Lake: Roots,4.8,4.7896466,$
341,John GBA,com.johnemulators.johngba,https://play.google.com/store/apps/details?id=com.johnemulators.johngba,https://play-lh.googleusercontent.com/PnvBcVygwW76SK79PODRUJua-U57gAqmcJNHVX3kyztbcoXyXUR1F-ZTnG-PCQ8f6l0w,John emulators,John+emulators,$2.99,2.99,False,"John GBA is GBA emulator.
This emulator is easy to use.",4.5,4.4856033,$
342,The Escapists 2: Pocket Breakout,com.team17.escapists2,https://play.google.com/store/apps/details?id=com.team17.escapists2,https://play-lh.googleusercontent.com/8NEswLVMZuFXz9xxU4kG60qi2PfKn_Y_MEGuf0svK_8VE9IacVq3vifxr0BK4Kge8ZI,Team 17 Digital Limited,Team+17+Digital+Limited,$6.99,6.99,False,Prison Escape Simulator,4.4,4.394387,$
343,Sonic Runners Adventure - Fast Action Platformer,com.gameloft.android.ANMP.GloftICHM,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftICHM,https://play-lh.googleusercontent.com/CjRdKyb6fE2w8bOFOPdSzeHBnG7PqF-pEGXc6wOEo6bngGTwtqQ_2hgSCOA3dj_VKTwd,Gameloft SE,4826827787946964969,$2.99,2.99,False,"Run, jump, dash &amp; fly across fun platformer levels with Sonic the Hedgehog!",4.4,4.4034023,$
344,LEGO ® Batman: Beyond Gotham,com.wb.goog.lbbg,https://play.google.com/store/apps/details?id=com.wb.goog.lbbg,https://play-lh.googleusercontent.com/FRqHTER87jmNcUFLe7mDElVAo5-NsyVN1LbTDESYnNocWkaerVvR8HWJTFhcW-Qhyhc,Warner Bros. International Enterprises,Warner+Bros.+International+Enterprises,$4.99,4.99,False,Play as Batman and join forces with characters from the DC Comics universe!,3.0,3.0080764,$
345,Company of Heroes,com.feralinteractive.companyofheroes_android,https://play.google.com/store/apps/details?id=com.feralinteractive.companyofheroes_android,https://play-lh.googleusercontent.com/wodO1rojjhzAFl9__SOXSKlNF0ZMGLl4454AOruGyJi5HerAhK5knx491byDX7lhqA,Feral Interactive,Feral+Interactive,$13.99,13.99,False,Take command in World War II.,4.5,4.484058,$
346,My City : Babysitter,mycity.babysitter,https://play.google.com/store/apps/details?id=mycity.babysitter,https://play-lh.googleusercontent.com/J0wroDcZMQgfN-cAgR7m_tpPLee5tMtZ54Lbnq7avdoct2ejdw-YKic0l6o2-fBLUDw,My Town Games Ltd,4907572025980617983,$2.99,2.99,False,Become a babysitter for a day!,4.4,4.38,$
347,XCOM®: Enemy Within,com.tt2kgames.xcomew,https://play.google.com/store/apps/details?id=com.tt2kgames.xcomew,https://play-lh.googleusercontent.com/DnHe5_rY36D3_QsDWFfRSOLweGZ56eTTNDGi6I7CuxxO8ombpF7NMyOuztrYrfljEFI,"2K, Inc.",6681606924556273560,$4.99,4.99,False,The Expansion to XCOM: Enemy Unknown with 50% more new content.,4.2,4.1798224,$
348,Door Kickers,com.khg.doorkickers,https://play.google.com/store/apps/details?id=com.khg.doorkickers,https://play-lh.googleusercontent.com/c-1CcBBdhw3_boG9pT5_NrB-vCAOCP9Ub4xMhpb03vElAoR_b84H0483aP0pihXeolVj,KillHouse Games,7864625291948215189,$3.99,3.99,False,"The unforgiving, award winning SWAT-command quick tactics game.",4.6,4.6452637,$
349,Florence,com.mountains.feathertop,https://play.google.com/store/apps/details?id=com.mountains.feathertop,https://play-lh.googleusercontent.com/keEmrdB4DWhqg2p0xUyO123g0PT_ATrn7x_9euu2P_C2WOpHoBIt1-b7wRu5lJfSxQ,Annapurna Interactive,Annapurna+Interactive,$0.99,0.99,False,Florence is the story of the highs and  lows of a young woman’s very first love.,4.7,4.7119436,$
350,My City : Shopping Mall,mycity.shopping,https://play.google.com/store/apps/details?id=mycity.shopping,https://play-lh.googleusercontent.com/FM2HkOhwhDTFIzlE60USYErKXKcQGuVI4dwcYZ__6l2ZRknk4kiAzaQubvoQSbVTgg,My Town Games Ltd,4907572025980617983,$2.99,2.99,False,"Treat your family, friends and pets in the coolest shopping mall in town!",4.2,4.1538463,$
351,Pascal's Wager,com.tipsworks.android.pascalswager.google,https://play.google.com/store/apps/details?id=com.tipsworks.android.pascalswager.google,https://play-lh.googleusercontent.com/SffM3ZfVi3wg2ZxkW2QPBWLuNHgOxiHxayqBNFQnwWJzKamNiIaW23TRjkX1XXkw7tA,Giant Global,7930803962176246587,$6.99,6.99,False,An unprecedented hardcore Soulsborn-like title on mobile,4.5,4.4595165,$
352,Papa's Pancakeria To Go!,air.com.flipline.papaspancakeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papaspancakeriatogo,https://play-lh.googleusercontent.com/XlLsfjkSSgvSVFBn4ibANIW-Cj7Fg92NyJTHIp9vKTASgU0k4n7uXmqLNeBkx1UdKg,Flipline Studios,5394256898986964167,$1.99,1.99,False,Serve breakfast on the go in Papa's Pancakeria To Go!,4.6,4.57,$
353,Gorogoa,unity.Annapurna.Gorogoa,https://play.google.com/store/apps/details?id=unity.Annapurna.Gorogoa,https://play-lh.googleusercontent.com/i7mG0eTfsiwfRJu22HRiFX9wcsc7z6DLspwdQ0vOOHcOHj3cgNObVKtrFjJjd5jexw,Annapurna Interactive,Annapurna+Interactive,$2.49,2.49,False,Gorogoa is an elegant evolution of the puzzle genre.,4.5,4.5302489999999995,$
354,DRAGON QUEST,com.square_enix.android_googleplay.dq1_gp,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.dq1_gp,https://play-lh.googleusercontent.com/3LTYRatZe6JItw-6ecvn1McstYxJK2Xyx4caC0AifvwCGFwlUH2wEDLoSildDvLzujw,"SQUARE ENIX Co.,Ltd.",8026010256970589886,$2.99,2.99,False,Experience the classic RPG that started the legend of DRAGON QUEST!,4.5,4.4910235,$
355,Age of History II,age.of.civilizations2.jakowski.lukasz,https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz,https://play-lh.googleusercontent.com/EauBDzq8-IVAqpxXeXiUWlErjRYPCigmOOFlUS0PONzIjve_K209FC37J2J_JDKO7xs,Łukasz Jakowski,4635849298843013993,$4.99,4.99,False,AoH2 is a grand strategy wargame that is simple to learn yet hard to master.,4.2,4.226043,$
356,Rusty Lake Paradise,air.com.RustyLake.RustyLakeParadise,https://play.google.com/store/apps/details?id=air.com.RustyLake.RustyLakeParadise,https://play-lh.googleusercontent.com/FCeGiIVBJfVJEWEXGVsyiv1pq2hY2qidOvcnVigJB0hb9uE6mn65TgqMrtyD2y6TtX2y,Rusty Lake,5341269538359321555,$3.49,3.49,False,Solve all plagues in the exciting point-and-click adventure Rusty Lake Paradise,4.8,4.8192772999999995,$
357,Heroes and Castles 2 - Strategy Action RPG,com.foursakenmedia.heroesandcastles2,https://play.google.com/store/apps/details?id=com.foursakenmedia.heroesandcastles2,https://play-lh.googleusercontent.com/-I3qEnVGoHGJ82Wje2QBzD_3SUGorrlcGQLC_rrdRE8iW67b0eIrhfO5Dxo382yOfQc,Foursaken Media,9059648227963506043,$1.99,1.99,False,"Storm the battlefield, build an army to fight alongside, and defend your castle!",4.3,4.3255596,$
358,Papa's Scooperia To Go!,air.com.flipline.papasscooperiatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papasscooperiatogo,https://play-lh.googleusercontent.com/6PkFT1nYqljZNL_h6WcgATAEGLH4jrVjHIegSB9d_KG3AISIzs8dzT4IgddKb60Fb5Lx,Flipline Studios,5394256898986964167,$1.99,1.99,False,Serve delicious cookie sundaes on the go in Papa's Scooperia To Go!,4.7,4.6641793,$
359,Dirt Trackin 2,com.bennettracingsimulations.dirttrackin2,https://play.google.com/store/apps/details?id=com.bennettracingsimulations.dirttrackin2,https://play-lh.googleusercontent.com/s1J1GoXBI5KPxUcl-LDNaduwqHdNo56T4xiopm5V742po0G4imWj222vgTVnPYk1y3o,"Bennett Racing Simulations, LLC",4975500419161411611,$3.99,3.99,False,The highly anticipated sequel to Dirt Trackin' has finally arrived!,4.7,4.651515,$
360,Toca Lab: Plants,com.tocaboca.tocalabplants,https://play.google.com/store/apps/details?id=com.tocaboca.tocalabplants,https://play-lh.googleusercontent.com/XhNbgX5ppM-nVkahXbznABtY_0aWU_cKyyU_DUzXJuvEQ5DsGk5LMmth5hjb6yYwApI,Toca Boca,8567646723268777320,$3.99,3.99,False,Discover New Species!,4.3,4.2654867,$
361,Octodad: Dadliest Catch,com.younghorses.octodad,https://play.google.com/store/apps/details?id=com.younghorses.octodad,https://play-lh.googleusercontent.com/hKzbT8Q4H0MMLrYXe1Bcj3P61G_1SUJEYp40Rmc_pGDd8wkZc92iWu24coy603OTU0c,Young Horses,Young+Horses,$4.99,4.99,False,"Octodad: Dadliest Catch is a game about destruction, deception, and fatherhood.",4.2,4.231598,$
362,My PlayHome Stores,com.playhome.stores,https://play.google.com/store/apps/details?id=com.playhome.stores,https://play-lh.googleusercontent.com/LG8PtOg6XqWkdkXW9vjxzYGg0vH1CN5cZ_QE6RXLuw6EFfOEWo2-_rJegI0t4W9sGA,Shimon Young : Play Home Software,7690988119815101160,$3.49,3.49,False,"Try on new clothes, get an ice-cream, mix a slushie and grab some groceries!",4.4,4.3627453,$
363,PAW Patrol: A Day in Adventure Bay,com.splashworks.pawsomedays,https://play.google.com/store/apps/details?id=com.splashworks.pawsomedays,https://play-lh.googleusercontent.com/ksNllkHr7fm_ngXwD2IxektjU-fznhgLUfg6v1eRpXPjX6ftjAVM6VkXpaJOxpDV0wk,Nickelodeon,Nickelodeon,$2.99,2.99,False,Preschool Daily Routines Game,3.7,3.66,$
364,Angry Neighbor,com.AngryNeighbor,https://play.google.com/store/apps/details?id=com.AngryNeighbor,https://play-lh.googleusercontent.com/GAfbWe87md3OpF7FXXyiSI1f5G1gqZb3neF3CmOm1SP81g_Q1THOWFI4vexH675bK2rr,Invictus Studio,5662224473397041264,$1.49,1.49,False,Before you live an unusual neighbor,4.1,4.1149926,$
365,Goat Simulator Payday,com.coffeestainstudios.goatsimulator.payday,https://play.google.com/store/apps/details?id=com.coffeestainstudios.goatsimulator.payday,https://play-lh.googleusercontent.com/MuKNhCec4-A-7xfo6AOsSJjzNuE3YazSy1A8yeqc_YkK-k_Y8I_KXOqAC8mVjeMAOkg,Coffee Stain Publishing,6719114643248126714,$4.99,4.99,False,"Step one, break out of the Zoo. Step two, break into a bank.",4.5,4.5499125,$
366,Bridge Constructor Portal,com.headupgames.bridgeconstructorportal,https://play.google.com/store/apps/details?id=com.headupgames.bridgeconstructorportal,https://play-lh.googleusercontent.com/JMwlYaGXwiHpKTZtu0kj5QtQ3Ag37KieUVJGQ7vYMfaQ-GmCp5wUSol6djC1iKu1eg,Headup,7706714075287612145,$4.99,4.99,False,Meet GLaDOS and solve crazy construction puzzles in the official Portal™ world!,4.4,4.387121,$
367,Monopoly Sudoku - Complete puzzles & own it all!,com.marmalade.monopolysudoku,https://play.google.com/store/apps/details?id=com.marmalade.monopolysudoku,https://play-lh.googleusercontent.com/IqtW9DNHAKsjs-m_m5SWM-SwLJqWnyfjtYITGygPBKXkQVBJhCHJL6agTVRqEz7lAVs8,Marmalade Game Studio,8684502731112464883,$0.99,0.99,False,"Play head to head puzzles and championships, for beginners to advanced players!",4.5,4.46,$
368,Doodle God™,joybits.doodlegod,https://play.google.com/store/apps/details?id=joybits.doodlegod,https://play-lh.googleusercontent.com/VrTSesitfdwGlCXJ1YC-NgcxomQeW0p5T0kW28sNhkZOb4r4Y5i3Ycs1PpcSPvPF_UY,JoyBits Ltd.,7135733556799147524,$1.49,1.49,False,UNLEASH YOUR IMAGINATION &amp; BE A GOD,3.7,3.714464,$
369,Papa's Wingeria To Go!,air.com.flipline.papaswingeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papaswingeriatogo,https://play-lh.googleusercontent.com/mKSefyrMF7jyC_hytXkrZ59yneLxPPiSozQQ1j8_g2Tg1T_QDkvBcA4dnDbqZdsOSdk,Flipline Studios,5394256898986964167,$1.99,1.99,False,Fry and toss tons of saucy wings and things in Papa's Wingeria To Go!,4.7,4.68,$
370,Sonic 4™ Episode I,com.sega.sonic4epi,https://play.google.com/store/apps/details?id=com.sega.sonic4epi,https://play-lh.googleusercontent.com/pTl8si_QBSx2mer8Y8ewXD8KEuPvUvpNxLG2K_HcYcH71rFAhLdsH3Jz-uXWtj2G8Ge4,SEGA,7891990035506213180,$2.99,2.99,False,The sequel fans have waited 16 years for is finally here!,4.2,4.1789804,$
371,The Escapists: Prison Escape,com.team17.escapists,https://play.google.com/store/apps/details?id=com.team17.escapists,https://play-lh.googleusercontent.com/i7zftgaIVCnVhGTGDIG3YtFv-nURouUyeWvVIXWFzanxCKUVAEQciDE4vgbhQ5O-6A,Team 17 Digital Limited,Team+17+Digital+Limited,$6.49,6.49,False,Craft &amp; Breakout To Freedom,4.1,4.1346006,$
372,MudRunner,com.focushome.MudRunnerAndroid,https://play.google.com/store/apps/details?id=com.focushome.MudRunnerAndroid,https://play-lh.googleusercontent.com/jBS0YiEAaa7nUohcVkw4YFvdnDGViBH3zB1Abc7bjppbLip4Ak4mzcw3dvWN8pDOZOuV,Focus Home Interactive,Focus+Home+Interactive,$5.99,5.99,False,The ultimate off-roading game!,4.5,4.462264,$
373,Line Rider,io.emergentstudios.linerider,https://play.google.com/store/apps/details?id=io.emergentstudios.linerider,https://play-lh.googleusercontent.com/G5DWbtulfohlQU3Pwp8_pfyMzL66Ry-V1fDR3Su8ISNCoJ6--wP1DQ3DUwSgHZUiZQ,Emergent Studios,Emergent+Studios,$2.99,2.99,False,Draw your own track,4.1,4.14,$
374,Earn to Die,com.notdoppler.earntodie,https://play.google.com/store/apps/details?id=com.notdoppler.earntodie,https://play-lh.googleusercontent.com/GMG8-wuytXzV_mkRJOyvLRDNsqijl1EbOaljU1n1Y3md6S5RRkK3yF3D5exEwpmM3Uk,Not Doppler,7960468984388308933,$1.49,1.49,False,Can you survive the zombie apocalypse? Choose your car and smash those zombies!,4.5,4.515597,$
375,Cytus II,com.rayark.cytus2,https://play.google.com/store/apps/details?id=com.rayark.cytus2,https://play-lh.googleusercontent.com/QQDvqooFZdPzwPdSdKElwRDfv53BLEB9x7CmH6del2uFp37CE25clAY2uxCs0aRwYJM,Rayark International Limited,6939825389946648631,$1.99,1.99,False,Can you hear me?,4.6,4.590733,$
376,Civilization Revolution 2,com.t2kgames.civrev2,https://play.google.com/store/apps/details?id=com.t2kgames.civrev2,https://play-lh.googleusercontent.com/OT-Q1zRUTcS8s3pY2t67GEC82cjCNxgZYp7w9bIE5NUmrfZxRSmif1-ntqEmiB1mQLw,"2K, Inc.",6681606924556273560,$4.99,4.99,False,The sequel to one of the most successful strategy games on mobile is here!,3.2,3.2386804,$
377,Florence,com.mountains.feathertop,https://play.google.com/store/apps/details?id=com.mountains.feathertop,https://play-lh.googleusercontent.com/keEmrdB4DWhqg2p0xUyO123g0PT_ATrn7x_9euu2P_C2WOpHoBIt1-b7wRu5lJfSxQ,Annapurna Interactive,Annapurna+Interactive,$0.99,0.99,False,Florence is the story of the highs and  lows of a young woman’s very first love.,4.7,4.7119436,$
378,Papa's Pastaria To Go!,air.com.flipline.papaspastariatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papaspastariatogo,https://play-lh.googleusercontent.com/S8KAqjHaa3Tl9tL5mV7qJ0_BOOo8si7E9RwMprgYCNT0uA1axICQmQg8dBlqp7XFbxc,Flipline Studios,5394256898986964167,$1.99,1.99,False,Become Portallini's primo pasta chef in Papa's Pastaria To Go!,4.7,4.68,$
379,M64Plus FZ Pro Emulator,org.mupen64plusae.v3.fzurita.pro,https://play.google.com/store/apps/details?id=org.mupen64plusae.v3.fzurita.pro,https://play-lh.googleusercontent.com/bktSWjPvr28Mu-CTn0WzZxp1RwdjqB1wucPYUPIkDcP-Nk8rm1V1bPm-4--JyJt-FIBF,Francisco Zurita,Francisco+Zurita,$3.99,3.99,False,This is an emulator for N64 with online cloud backup!,4.7,4.6568627,$
380,Boris and the Dark Survival,com.jds.batds,https://play.google.com/store/apps/details?id=com.jds.batds,https://play-lh.googleusercontent.com/NWYgEwkp7B3VYnWyOopQpTegquO6HR2Seaqfn4Ph5QBSQ70YQIKtONKTzwIbauTaBL0G,Joey Drew Studios,Joey+Drew+Studios,$2.99,2.99,False,"Deep in the shadows of Joey Drew Studios, a lone wolf struggles to survive.",4.4,4.374846,$
381,Traffix,com.infinity.traffix,https://play.google.com/store/apps/details?id=com.infinity.traffix,https://play-lh.googleusercontent.com/73VW6REaEznLcYG8bdjgUNgBhZIx4v3uP6cOY7i_foIvTaq2XpYh6qofpSoHd_bpkQc,InfinityGames.io,5831537787252991481,$0.99,0.99,False,Control the traffic flow. Decide when the cars can pass and avoid crashes,4.5,4.4558824999999995,$
382,"Warhammer 40,000: Regicide",com.hammerfall.regicide,https://play.google.com/store/apps/details?id=com.hammerfall.regicide,https://play-lh.googleusercontent.com/zOeO88tWRb1m8PjN4L7tKCRGFwIjx3XftFbwZ7vA1mDeyPMbh-zlVO92AULAjGgEZLc,Hammerfall Publishing Global,Hammerfall+Publishing+Global,$0.99,0.99,False,A brutal take on the greatest turn based strategy games of all time,4.2,4.2023215,$
383,My PlayHome School,com.playhome.school,https://play.google.com/store/apps/details?id=com.playhome.school,https://play-lh.googleusercontent.com/qa-82rfpPmyYuxJM8Lya1op2IvMLpzxSnEO69Yn9bnBTB_duNZl0diNgpC8y8Kmq5pw,Shimon Young : Play Home Software,7690988119815101160,$3.49,3.49,False,"""My PlayHome School"" expands the PlayHome world into the classroom!",4.4,4.3622046,$
384,SPACEPLAN,com.devolver.spaceplan,https://play.google.com/store/apps/details?id=com.devolver.spaceplan,https://play-lh.googleusercontent.com/jyAv0J0gbcj-aKbyd6-4pEuIas0_GF7EEtBJYh2d-SYuHn9b_eeGSECgh30M90mnhA,DevolverDigital,6592603558263828430,$2.99,2.99,False,SPACEPLAN is an experimental piece of interaction by Jake Hollands.,4.5,4.5,$
385,GRID™ Autosport,com.feralinteractive.gridas,https://play.google.com/store/apps/details?id=com.feralinteractive.gridas,https://play-lh.googleusercontent.com/stwUFdYIiKFCOU1uOCPQK5mRxr2fnZraDbM0ra32_-QxhudPDBGaehpzz_o9xLQl7A_v,Feral Interactive,Feral+Interactive,$9.99,9.99,False,Console-quality racing on Android.,4.4,4.366694,$
386,Pocket Rogues: Ultimate,com.EtherGaming.PocketRoguesUltimate,https://play.google.com/store/apps/details?id=com.EtherGaming.PocketRoguesUltimate,https://play-lh.googleusercontent.com/B1LK9J64FQo8fNFa7bjImUcSKMsHKPaIQJMFOSat41M5Z8XqtKGVEZtoX30vesOHRQ,EtherGaming,EtherGaming,$3.99,3.99,False,"Dynamic 2D Action-RPG Roguelike!
Try it for free: https://etherpr.page.link/V9Hh",4.6,4.635179,$
387,Papa's Taco Mia To Go!,air.com.flipline.papastacomiatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papastacomiatogo,https://play-lh.googleusercontent.com/hqU6Ahg6UKfwCf7Xtio8tnk2v4eT3AJFw_hNKDEFXGIgERb03ktAoSOx8k1gOIL0v9U,Flipline Studios,5394256898986964167,$1.99,1.99,False,It's a flavor fiesta in Papa's Taco Mia To Go!,4.5,4.4950495,$
388,Baldur's Gate II,com.beamdog.baldursgateIIenhancededition,https://play.google.com/store/apps/details?id=com.beamdog.baldursgateIIenhancededition,https://play-lh.googleusercontent.com/9KXt0o_5BHaMjwdRqSUj93UE7Gvku-2zZNdhMXI8qhku7yzJVj10gj_4IxuOHEaDjmo,Beamdog,7181203960062069413,$9.99,9.99,False,The official Enhanced Edition of Baldur's Gate II,4.2,4.2163663,$
389,Shred! 2 - ft Sam Pilgrim,com.ASBO.Shred2,https://play.google.com/store/apps/details?id=com.ASBO.Shred2,https://play-lh.googleusercontent.com/we09qEtwtYHXah74D-Hz3xv116Rya7EE8WLLrvjtAQV8nMtMspG4uyCAAII3KZkEMAa3,ASBO Interactive,ASBO+Interactive,$3.49,3.49,False,Ride as Sam Pilgrim in the Worlds most awesome Mountain Bike Game!,4.3,4.2885904,$
390,Papa's Cupcakeria To Go!,air.com.flipline.papascupcakeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papascupcakeriatogo,https://play-lh.googleusercontent.com/gte9Si0rKCJZOgvTwQkwAbv_6C8QOdY9qNubngx9KvldXLKOZOZpfTYFTAk38CyM3Uo,Flipline Studios,5394256898986964167,$1.99,1.99,False,Bake and decorate delicious cupcakes on the go!,4.4,4.4179106,$
391,Oddworld: Stranger's Wrath,com.oddworld.Stranger,https://play.google.com/store/apps/details?id=com.oddworld.Stranger,https://play-lh.googleusercontent.com/1w5uGWUptDqEzqmqP3HqYLtu8qJfKpQp1iIJCWYiHdyTafG0kCamgitbwOPyskV3-xw,Oddworld Inhabitants Inc,Oddworld+Inhabitants+Inc,$2.99,2.99,False,"""A stunning and exquisitely realized masterpiece"" - Game Informer",4.6,4.6394787,$
392,Melvor Idle: Ad Free,com.malcs.melvoridleadfree,https://play.google.com/store/apps/details?id=com.malcs.melvoridleadfree,https://play-lh.googleusercontent.com/1wbrzykIdNYWY5eWU0ZNXrizYgIwHpCAPF1h92PZOwow7l6hyAQ87F47ouNMHc6Y9k4,Malcs,Malcs,$4.49,4.49,False,"With over 20+ unique skills to tackle, you will always have something new to do.",4.9,4.885246,$
393,Project Highrise,com.kalypsomedia.projecthighrise,https://play.google.com/store/apps/details?id=com.kalypsomedia.projecthighrise,https://play-lh.googleusercontent.com/P6Audcb9MoQu2VHVZIkhAlVJgXjLXRcQhovVItLkU0HbUNqgS_GJQQI_bee69zvJaw,Kalypso Media Mobile GmbH,8899065650239037652,$3.99,3.99,False,Project Highrise is a Tower Building Business Management Simulator,4.3,4.3498235,$
394,Papa's Hot Doggeria To Go!,air.com.flipline.papashotdoggeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papashotdoggeriatogo,https://play-lh.googleusercontent.com/eG51lga9wWjfCUyHm_LC8uPL2HOvcxJ3lPE1LPFKrtspsn1KR4wIBtI7PJSD1cb48g,Flipline Studios,5394256898986964167,$1.99,1.99,False,Papa Louie's famous hot dogs on the go,4.5,4.49,$
